,subject,word,log_frequency,length,coltheart_N,OLD_20,target,trial,category,accuracy,awareness
8605,15,topo,0.33560149716000465,-1.4350803850522784,2.1018090625671952,-1.3090772159011599,0.5,8,0.5,0.5,1.0
8606,15,capra,-0.7147164582546444,-0.7767866304411414,0.6572667515244494,-0.8075150642148914,-0.5,8,0.5,0.5,1.0
8607,15,medusa,-0.6465821739625884,-0.11849287583000447,-0.7872755595182965,0.6135776988962023,-0.5,8,0.5,0.5,1.0
8608,15,mucca,0.24396797426851602,-0.7767866304411414,0.29613117376376286,-0.6403276803194685,0.5,8,0.5,0.5,1.0
8609,15,sedia,0.5003001180809559,-0.7767866304411414,-0.4261399817576101,-0.4731402964240459,-0.5,8,-0.5,0.5,1.0
8610,15,ciotola,-0.556371700253188,0.5398008787811325,-0.7872755595182965,0.9479524666870475,-0.5,8,-0.5,0.5,1.0
8611,15,vite,-0.4874708743101197,-1.4350803850522784,1.7406734848065089,-1.0582961400580255,0.5,8,-0.5,0.5,1.0
8612,15,tavolo,1.2575203688862868,-0.11849287583000447,-0.06500440399692362,-0.3895466044763345,0.5,8,-0.5,0.5,1.0
8613,15,busta,0.8451862773635375,-0.7767866304411414,-0.4261399817576101,-0.4731402964240459,-0.5,8,-0.5,0.5,1.0
8614,15,armadio,-0.11445840623957161,0.5398008787811325,-0.7872755595182965,1.0315461586347592,-0.5,8,-0.5,0.5,1.0
8615,15,aquila,-0.1756433361276551,-0.11849287583000447,-0.4261399817576101,0.7807650827916253,0.5,8,0.5,0.5,1.0
8616,15,leone,0.3081832856888728,-0.7767866304411414,-0.4261399817576101,-0.4731402964240459,0.5,8,0.5,0.5,1.0
8617,15,agnello,-0.0767871938264213,0.5398008787811325,-0.7872755595182965,0.5299840069484905,-0.5,8,0.5,0.5,1.0
8618,15,camera,2.181002780015194,-0.11849287583000447,-0.7872755595182965,-0.3895466044763345,0.5,8,-0.5,0.5,1.0
8619,15,ascia,-0.8103909438013616,-0.7767866304411414,-0.7872755595182965,-0.72392137226718,0.5,8,-0.5,0.5,1.0
8620,15,delfino,-0.01009964072992637,0.5398008787811325,-0.7872755595182965,0.6971713908439134,-0.5,8,0.5,0.5,1.0
